"Binomial","MaxTemp_5Km","MinTemp_5Km","MaxPrecip_5Km","MinPrecip_5Km","MeanTemp_5Km","MeanPrecip_5Km"
"Equus_grevyi",38.3400001525879,7.09600019454956,637,0,24.2906551361084,448.459686279297
"Equus_quagga",38.5839996337891,-8.61600017547607,637,0,21.507999420166,724.529296875
"Equus_zebra",37.6399993896484,-3.30799984931946,144,0,19.7062034606934,226.877975463867
"Erythrocebus_patas",44.8359985351562,0.712000012397766,1033,0,26.8409442901611,825.531921386719
"Eudorcas_albonotata",39.431999206543,14.3159999847412,187,0,27.4340515136719,889.748168945312
"Eudorcas_rufifrons",44.3120002746582,0.939999997615814,280,0,28.0342464447021,452.707824707031
"Eudorcas_thomsonii",34.1479988098145,1.83599996566772,394,0,20.6275787353516,733.571472167969
"Felis_nigripes",38.0879974365234,-6.2960000038147,297,0,19.2952213287354,391.787475585938
"Felovia_vae",44.8839988708496,10.3959999084473,289,0,28.897668838501,213.667144775391
"Fukomys_anselli",37.8359985351562,7.02400016784668,231,0,21.0915584564209,822.329467773438
"Fukomys_damarensis",37.6959991455078,-1.02799999713898,189,0,21.8955345153809,433.084350585938
"Fukomys_darlingi",35.6520004272461,1.79199993610382,312,0,20.1639213562012,838.253234863281
"Fukomys_foxi",36.023998260498,11.576000213623,338,0,22.9036979675293,1267.1376953125
"Fukomys_kafuensis",34.7719993591309,5.42000007629395,231,0,21.3706912994385,809.979736328125
"Fukomys_mechowi",NA,NA,NA,NA,NA,NA
"Fukomys_ochraceocinereus",38.2360000610352,8.64400005340576,306,0,24.1034469604492,1499.12341308594
"Fukomys_zechi",38.4400024414062,18.3839988708496,249,1,27.8104095458984,1182.22973632812
"Funisciurus_anerythrus",37.7639999389648,-0.331999987363815,617,0,24.3395557403564,1663.14892578125
"Funisciurus_bayonii",34.3959999084473,7.96400022506714,285,0,22.4480171203613,1426.60388183594
"Funisciurus_carruthersi",32.9959983825684,-0.331999987363815,273,2,19.1387481689453,1385.82360839844
"Funisciurus_duchaillui",32.6959991455078,17.988000869751,364,2,25.1895656585693,1786.76318359375
"Funisciurus_pyrropus",40.2519989013672,-0.331999987363815,1115,0,24.5760726928711,1702.11901855469
"Funisciurus_substriatus",40.8800010681152,16,309,0,27.3844871520996,1074.77795410156
"Galago_gallarum",40.7120018005371,5.84400033950806,637,0,26.4611377716064,430.392517089844
"Galago_matschiei",32.7960014343262,-0.331999987363815,273,5,19.4561386108398,1394.60791015625
"Galago_moholi",39.5800018310547,-1.39199995994568,760,0,21.5705890655518,923.127075195312
"Galago_senegalensis",44.8359985351562,-8.61600017547607,1115,0,25.5762748718262,866.06884765625
"Galagoides_cocos",35.1599998474121,12.3319997787476,404,4,26.1757850646973,978.365356445312
"Galagoides_demidoff",40.423999786377,-0.331999987363815,1115,0,24.4703731536865,1651.58740234375
"Galagoides_granti",37.507999420166,3.97200012207031,412,0,24.1680736541748,959.129760742188
"Galagoides_orinus",32.4039993286133,6.65999984741211,391,0,18.8589706420898,1066.76037597656
"Galagoides_rondoensis",32.060001373291,13.7320003509521,267,7,24.1453628540039,1056.267578125
"Galagoides_thomasi",40.423999786377,-0.331999987363815,1115,0,24.1106967926025,1615.83056640625
"Galagoides_zanzibaricus",33.8959999084473,8.13599967956543,443,0,24.2024803161621,1238.14990234375
"Gazella_cuvieri",42.8680000305176,-6.86399984359741,102,0,16.840669631958,242.406753540039
"Gazella_dorcas",48.4599990844727,-10.7399997711182,238,0,24.5819625854492,62.8382720947266
"Gazella_leptoceros",45.7000007629395,-1.32000005245209,28,0,22.2722282409668,50.6541481018066
"Gazella_spekei",36.5480003356934,8.10400009155273,87,0,25.2426338195801,156.306335449219
"Genetta_abyssinica",42.4000015258789,-4.76800012588501,427,0,23.0922336578369,643.849304199219
"Genetta_angolensis",37.3159980773926,3.80800008773804,412,0,21.5217990875244,1065.95471191406
"Genetta_bourloni",37.2599983215332,9.70800018310547,900,4,25.2187595367432,2507.37451171875
"Genetta_genetta",44.8359985351562,-10.7399997711182,760,0,23.8648891448975,524.109313964844
"Genetta_maculata",42.1640014648438,-8.61600017547607,760,0,23.3995246887207,1100.11926269531
"Genetta_pardina",44.1479988098145,9.36800003051758,1115,0,26.6854114532471,1357.23168945312
"Genetta_piscivora",32.0960006713867,9.95199966430664,290,20,23.4277248382568,1746.24462890625
"Genetta_servalina",38.1520004272461,-2.81599998474121,637,0,23.9776954650879,1620.68566894531
"Genetta_thierryi",43.7999992370605,4.2960000038147,1115,0,26.3610286712646,1280.48791503906
"Genetta_tigrina",36.3720016479492,-5.23199987411499,202,5,16.4996280670166,579.195434570312
"Genetta_victoriae",34.1559982299805,-0.331999987363815,290,1,23.3607330322266,1704.60803222656
"Georychus_capensis",34.7599983215332,-5.74399995803833,202,3,16.2045993804932,594.092224121094
"Gerbilliscus_boehmi",39.5800018310547,3.33999991416931,755,0,20.9745903015137,1084.37683105469
"Gerbilliscus_brantsii",38.0879974365234,-6.41200017929077,232,0,19.9887733459473,504.817779541016
"Gerbilliscus_gambiana",43.7999992370605,12.3199996948242,464,0,27.605110168457,734.645935058594
"Gerbilliscus_guineae",42.015998840332,9.36800003051758,1104,0,26.7539558410645,1241.9033203125
"Gerbilliscus_inclusus",37.1359977722168,3.97200012207031,310,0,23.5902252197266,1064.54284667969
"Gerbilliscus_kempi",41.8680000305176,-0.331999987363815,1115,0,25.6656970977783,1229.259765625
"Gerbilliscus_leucogaster",39.5800018310547,-5.3439998626709,760,0,21.4972248077393,831.3662109375
"Gerbilliscus_nigricaudus",38.9480018615723,-2.81599998474121,637,0,25.2353668212891,512.014404296875
"Gerbilliscus_phillipsi",40.8839988708496,5.19999980926514,252,1,23.092248916626,672.949462890625
"Gerbilliscus_robustus",43.484001159668,-8.61600017547607,637,0,25.4403953552246,612.483215332031
"Gerbilliscus_validus",42.8920021057129,-0.331999987363815,760,0,23.1552238464355,1082.21997070312
"Gerbillurus_paeba",38.8120002746582,-6.2960000038147,333,0,19.9891242980957,329.893402099609
"Gerbillurus_vallinus",38.8120002746582,0.596000015735626,65,0,19.0500965118408,159.942291259766
"Gerbillus_acticola",42.015998840332,6.64400005340576,88,1,24.0144882202148,256.876098632812
"Gerbillus_amoenus",43.8720016479492,2.14800000190735,125,0,22.630012512207,25.3453559875488
"Gerbillus_andersoni",35.9799995422363,-0.65200001001358,149,0,19.6968784332275,124.976844787598
"Gerbillus_bottai",42.6559982299805,14.1960000991821,166,0,28.8478488922119,308.823608398438
"Gerbillus_brockmani",32.1559982299805,13.0080003738403,66,1,23.3762817382812,237.345733642578
"Gerbillus_campestris",45.8040008544922,-10.7399997711182,276,0,18.7833232879639,240.776000976562
"Gerbillus_cosensis",38.015998840332,7.09600019454956,402,0,24.6040515899658,458.047454833984
"Gerbillus_dunni",42.4000015258789,6.64400005340576,214,0,26.5088787078857,307.557342529297
"Gerbillus_famulus",39.560001373291,2.65599989891052,105,0,24.9613914489746,209.353210449219
"Gerbillus_floweri",37.8040008544922,1.27199995517731,59,0,19.8517665863037,44.6482086181641
"Gerbillus_gerbillus",48.4599990844727,-4.2039999961853,126,0,24.6811370849609,48.3285522460938
"Gerbillus_grobbeni",30.9519996643066,6.92000007629395,72,0,18.9974231719971,189.266036987305
"Gerbillus_harwoodi",33.9879989624023,-8.61600017547607,498,0,20.2360591888428,778.147399902344
"Gerbillus_hesperinus",28.8880004882812,8.00800037384033,60,0,18.1778945922852,287.201385498047
"Gerbillus_hoogstraali",34.6959991455078,-4.1560001373291,75,0,18.6923942565918,264.716918945312
"Gerbillus_jamesi",35.492000579834,6.16799974441528,61,2,19.3836326599121,404.254302978516
"Gerbillus_juliani",38.931999206543,17.7360000610352,149,0,27.4017353057861,436.183563232422
"Gerbillus_latastei",41.6640014648438,-0.924000024795532,81,0,20.1469326019287,130.775421142578
"Gerbillus_lowei",36.6759986877441,0.939999997615814,228,0,21.0363311767578,515.862976074219
"Gerbillus_mackillingini",NA,NA,NA,NA,NA,NA
"Gerbillus_maghrebi",36.5559997558594,-3.78800010681152,152,0,16.9063091278076,485.286010742188
"Gerbillus_muriculus",38.1839981079102,7.69199991226196,102,0,24.8218822479248,203.780990600586
"Gerbillus_nancillus",44.8359985351562,4.98400020599365,255,0,28.2903575897217,283.401824951172
"Gerbillus_nigeriae",40.3640022277832,12.8000001907349,68,0,26.0467128753662,65.3263778686523
"Gerbillus_occiduus",33.3759994506836,5.88800001144409,27,0,20.7646675109863,48.9384956359863
"Gerbillus_percivali",31.3719997406006,13.8920001983643,145,7,22.7262496948242,738.167602539062
"Gerbillus_perpallidus",35.923999786377,4.73999977111816,46,0,20.4821243286133,61.7979393005371
"Gerbillus_poecilops",42.9160003662109,4.60799980163574,98,0,27.9175853729248,146.015640258789
"Gerbillus_principulus",38.9280014038086,4.98400020599365,96,0,23.663444519043,173.256774902344
"Gerbillus_pulvinatus",38.0279998779297,13.1599998474121,196,6,26.1472015380859,760.949951171875
"Gerbillus_pusillus",40.7120018005371,1.17200005054474,363,0,24.995979309082,518.280395507812
"Gerbillus_pyramidum",44.8359985351562,-3.60400009155273,180,0,26.0108604431152,77.1597290039062
"Gerbillus_rosalinda",40.5,10.3159999847412,173,0,27.3433246612549,401.500244140625
"Gerbillus_rupicola",43.1720008850098,12.2760000228882,178,0,28.2428722381592,307.555419921875
"Gerbillus_simoni",40.9400024414062,-3.83999991416931,110,0,18.0353870391846,232.05143737793
"Gerbillus_somalicus",42.4000015258789,6.64400005340576,88,0,26.0701065063477,217.674621582031
"Gerbillus_stigmonyx",42.6559982299805,14.0640001296997,127,0,29.1396312713623,231.220596313477
"Gerbillus_tarabuli",48.4599990844727,-3.78399991989136,157,0,25.1214847564697,62.8911361694336
"Gerbillus_watersi",44.1279983520508,8.21199989318848,80,0,27.2571907043457,52.537784576416
"Giraffa_camelopardalis",41.2159996032715,-1.53999996185303,394,0,23.2288646697998,610.986083984375
"Glauconycteris_alboguttata",33.0919990539551,4.2960000038147,683,17,24.7570667266846,1871.82092285156
"Glauconycteris_argentata",35.5320014953613,-8.61600017547607,760,0,23.3901844024658,1447.17126464844
"Glauconycteris_egeria",32.8840026855469,-0.331999987363815,683,13,24.352912902832,1765.60534667969
"Glauconycteris_gleni",30.1960010528564,15.9359998703003,296,29,22.8409881591797,1428.03796386719
"Glauconycteris_humeralis",32.6080017089844,-0.331999987363815,297,16,23.2691440582275,1607.88452148438
"Glauconycteris_kenyacola",33.431999206543,21.7000007629395,231,9,27.0689525604248,851.597290039062
"Glauconycteris_machadoi",33.2200012207031,8.53999996185303,227,0,21.5404148101807,1242.16760253906
"Glauconycteris_superba",35.0480003356934,15.1840000152588,357,15,24.866039276123,1833.88427734375
"Glauconycteris_variegata",41.6079978942871,-8.61600017547607,760,0,23.37473487854,1044.25219726562
"Gorilla_beringei",29.6599998474121,3.33999991416931,274,11,20.8925342559814,1670.90283203125
"Grammomys_aridulus",38.9160003662109,0.939999997615814,228,0,23.3014106750488,486.718292236328
"Grammomys_buntingi",38.9080009460449,11.9079999923706,940,1,25.7175998687744,2113.01879882812
"Grammomys_caniceps",36.5519981384277,18.5799999237061,404,0,26.6409072875977,631.824890136719
"Grammomys_cometes",37.1359977722168,-3.96399998664856,333,0,21.7451457977295,743.729858398438
"Grammomys_dolichurus",39.5800018310547,-8.61600017547607,760,0,21.6428089141846,1010.69580078125
"Grammomys_dryas",30.7600002288818,-0.331999987363815,256,8,16.8034763336182,1480.53942871094
"Grammomys_gigas",24.1280002593994,-2.81599998474121,396,21,11.1575326919556,1483.90075683594
"Grammomys_ibeanus",38.2360000610352,-2.81599998474121,753,0,19.5211925506592,962.953979492188
"Grammomys_macmillani",38.2680015563965,-3.64400005340576,498,0,24.8666305541992,1143.51831054688
"Grammomys_minnae",33.568000793457,5.19999980926514,247,12,21.0502376556396,1103.10607910156
"Grammomys_selousi",30.7679996490479,16.5400009155273,233,5,24.0725002288818,1055.51062011719
"Graphiurus_angolensis",34.3959999084473,5.19599962234497,300,0,20.4516658782959,1237.17578125
"Graphiurus_christyi",33.7480010986328,-0.287999987602234,256,14,23.193151473999,1676.2333984375
"Graphiurus_johnstoni",33.9480018615723,8.31599998474121,302,4,21.5682907104492,1098.18432617188
"Graphiurus_kelleni",42.8920021057129,-8.61600017547607,681,0,24.4865112304688,918.693359375
"Graphiurus_lorraineus",38.8839988708496,1.42799997329712,999,0,24.3551044464111,1677.00415039062
"Graphiurus_microtis",42.1640014648438,-0.331999987363815,760,0,21.8847522735596,766.265930175781
"Graphiurus_monardi",34.7680015563965,4.96799993515015,285,0,20.3326930999756,1185.92041015625
"Graphiurus_murinus",38.0400009155273,-6.41200017929077,760,0,18.569263458252,829.265808105469
"Graphiurus_ocularis",36.3720016479492,-6.2960000038147,130,2,16.3774967193604,364.615112304688
"Graphiurus_platyops",34.4519996643066,-0.00400000018998981,333,0,19.6299991607666,625.229614257812
"Graphiurus_rupicola",36.1679992675781,0.596000015735626,112,0,18.9688034057617,257.882141113281
"Heliophobius_argenteocinereus",39.507999420166,-8.61600017547607,760,0,22.5976638793945,1023.31530761719
"Heliosciurus_gambianus",41.1959991455078,-4.76800012588501,755,0,24.6501426696777,1162.81652832031
"Heliosciurus_mutabilis",39.5800018310547,1.79999995231628,760,0,23.2721004486084,1043.90356445312
"Heliosciurus_rufobrachium",40.2519989013672,-0.331999987363815,1115,0,24.8340797424316,1640.66333007812
"Heliosciurus_ruwenzorii",32.2000007629395,-0.331999987363815,273,1,19.2885417938232,1335.45446777344
"Heliosciurus_undulatus",34.3320007324219,-8.61600017547607,498,0,23.550443649292,864.78125
"Helogale_hirtula",40.7120018005371,12.2960004806519,273,0,26.8787403106689,364.280059814453
"Helogale_parvula",42.4000015258789,-8.61600017547607,760,0,22.6394329071045,832.199401855469
"Herpestes_ichneumon",44.6759986877441,-14.8240003585815,1115,0,23.4706954956055,931.217651367188
"Herpestes_naso",34.9640007019043,4.2960000038147,683,0,24.2301845550537,1706.27221679688
"Herpestes_ochraceus",41.9039993286133,5.97599983215332,149,0,26.2615928649902,261.074340820312
"Herpestes_pulverulentus",38.8120002746582,-6.41200017929077,202,0,16.6970672607422,375.631256103516
"Herpestes_sanguineus",44.2599983215332,-8.61600017547607,1115,0,23.9121112823486,933.9755859375
"Heterocephalus_glaber",40.9119987487793,1.17200005054474,637,0,25.7545909881592,376.623382568359
"Heterohyrax_brucei",43.2879981994629,-8.61600017547607,760,0,23.1083583831787,781.065795898438
"Hippopotamus_amphibius",41.8880004882812,-0.927999973297119,737,0,23.8384094238281,904.252502441406
"Hipposideros_abae",40.3840026855469,8.48799991607666,1115,0,26.039701461792,1392.8203125
"Hipposideros_beatus",35.8720016479492,4.2960000038147,900,3,24.6753616333008,1816.29028320312
"Hipposideros_caffer",42.9519996643066,-9.80399990081787,992,0,23.3666172027588,946.099365234375
"Hipposideros_fuliginosus",37.5880012512207,-0.331999987363815,683,2,24.5705490112305,1791.77453613281
"Hipposideros_gigas",39.5719985961914,-0.331999987363815,875,0,24.8435497283936,1599.54431152344
"Hipposideros_jonesi",41.9039993286133,9.36800003051758,972,0,26.6023616790771,1231.37280273438
"Hipposideros_lamottei",35.1959991455078,11.9079999923706,351,12,23.6364612579346,1872.34008789062
"Hipposideros_marisae",36.0839996337891,10.8719997406006,433,11,24.9180335998535,1938.60632324219
"Hipposideros_megalotis",41.5719985961914,-4.76800012588501,637,0,22.1739273071289,702.698486328125
"Hipposideros_ruber",42.9000015258789,-8.61600017547607,1115,0,24.3392505645752,1344.5810546875
"Hipposideros_vittatus",40.7120018005371,-8.61600017547607,1105,0,22.3931407928467,844.327453613281
"Hippotragus_equinus",42.9480018615723,1.05599999427795,719,0,24.4454078674316,962.802185058594
"Hippotragus_niger",39.5800018310547,0.643999993801117,760,0,22.0836849212646,939.456420898438
"Huetia_leucorhina",34.7280006408691,10.9119997024536,365,0,24.0232372283936,1574.85729980469
"Hybomys_lunaris",28.7479991912842,-0.331999987363815,241,44,14.1616640090942,1562.84997558594
"Hybomys_planifrons",39.1559982299805,9.36800003051758,1023,1,25.4998416900635,2480.65502929688
"Hybomys_univittatus",34.0120010375977,3.33999991416931,683,0,24.1322536468506,1743.36206054688
"Hydrictis_maculicollis",43.1359977722168,-5.7960000038147,1115,0,23.330249786377,1259.55895996094
"Hyemoschus_aquaticus",38.3120002746582,-0.331999987363815,900,0,24.53053855896,1804.53784179688
"Hylochoerus_meinertzhageni",40.2519989013672,-2.81599998474121,1115,0,24.0047378540039,1660.34387207031
"Hylomyscus_aeta",34.7680015563965,-0.331999987363815,683,0,23.9660949707031,1672.54138183594
"Hylomyscus_denniae",30.2159996032715,-0.331999987363815,241,27,20.6242713928223,1274.86682128906
"Hylomyscus_grandis",30.7119998931885,8.48799991607666,366,8,17.91552734375,2004.3876953125
"Hylomyscus_pamfi",36.4039993286133,16.5279998779297,303,2,26.4940414428711,1258.13842773438
"Hylomyscus_parvus",33.8600006103516,11.0839996337891,457,3,24.0419025421143,1650.82250976562
"Hylomyscus_stella",32.4360008239746,-0.331999987363815,279,2,21.9798202514648,1555.04333496094
"Hystrix_africaeaustralis",39.5800018310547,-6.41200017929077,760,0,21.0817222595215,800.986267089844
"Hystrix_cristata",43,-10.7399997711182,1115,0,23.1581974029541,1075.21228027344
"Ichneumia_albicauda",44.6520004272461,-8.61600017547607,1115,0,24.1497592926025,893.940856933594
"Ictonyx_libycus",46.1599998474121,-6.07599973678589,290,0,24.6780452728271,245.965957641602
"Ictonyx_striatus",44.8359985351562,-8.61600017547607,760,0,23.7327575683594,703.44482421875
"Jaculus_orientalis",40.076000213623,-8.19600009918213,276,0,16.6846046447754,366.715362548828
"Kerivoula_africana",34,9.55200004577637,348,6,25.7504901885986,1059.71752929688
"Kerivoula_argentata",39.5800018310547,-8.61600017547607,760,0,21.8979263305664,1035.73583984375
"Kerivoula_cuprosa",36.9599990844727,10.2880001068115,402,2,25.0373458862305,1661.66516113281
"Kerivoula_eriophora",33.923999786377,11.9359998703003,235,7,23.0982913970947,785.363403320312
"Kerivoula_lanosa",39.976001739502,-8.61600017547607,760,0,23.1152591705322,1193.65954589844
"Kerivoula_phalaena",36.6959991455078,-0.331999987363815,868,2,24.602710723877,1730.89831542969
"Kerivoula_smithii",35.4560012817383,-0.331999987363815,683,5,24.2647876739502,1794.98303222656
"Kobus_ellipsiprymnus",43.7999992370605,-8.61600017547607,1085,0,24.041597366333,1043.09338378906
"Kobus_kob",41.9680023193359,-0.331999987363815,912,0,26.2402267456055,1146.17102050781
"Kobus_leche",37.2439994812012,4.44400024414062,295,0,21.9943790435791,828.2041015625
"Kobus_megaceros",39.7560005187988,17.2880001068115,205,0,27.620153427124,830.032531738281
"Kobus_vardonii",37.015998840332,4.62799978256226,390,0,21.5137805938721,1078.21606445312
"Laephotis_angolensis",33.6759986877441,5.0959997177124,284,0,20.4743118286133,1290.63049316406
"Laephotis_botswanae",36.3359985351562,1.432000041008,408,0,20.6861343383789,736.054016113281
"Laephotis_wintoni",38.5839996337891,-8.61600017547607,760,0,21.5081214904785,935.581726074219
"Lamottemys_okuensis",30.7119998931885,8.48799991607666,366,8,17.980396270752,2005.59350585938
"Lavia_frons",42.8920021057129,-8.61600017547607,760,0,25.0141105651855,1161.31433105469
"Leimacomys_buettneri",33.523998260498,18.6399993896484,251,4,25.0171451568604,1365.10925292969
"Lemniscomys_barbarus",37.8040008544922,-9.80399990081787,276,0,16.9668521881104,508.373931884766
"Lemniscomys_bellieri",38.3559989929199,13.7239999771118,329,0,26.7167224884033,1096.73010253906
"Lemniscomys_griselda",34.0200004577637,4.2480001449585,300,0,20.618257522583,1250.23022460938
"Lemniscomys_hoogstraali",39.6640014648438,18.8999996185303,155,0,28.3190231323242,642.203674316406
"Lemniscomys_linulus",41.7000007629395,10.460000038147,390,0,26.6860866546631,1192.45080566406
"Lemniscomys_macculus",39.7560005187988,-0.331999987363815,357,0,23.2744407653809,1234.59680175781
"Lemniscomys_mittendorfi",30.3320007324219,8.48799991607666,366,8,17.8627853393555,2007.58898925781
"Lemniscomys_rosalia",39.5800018310547,-8.61600017547607,498,0,21.8513412475586,693.870544433594
"Lemniscomys_roseveari",33.2400016784668,4.82399988174438,255,0,20.3285331726074,1128.66125488281
"Lemniscomys_striatus",40.1679992675781,-2.81599998474121,1022,0,24.0691452026367,1394.56616210938
"Lemniscomys_zebra",42.1640014648438,-8.61600017547607,653,0,25.9096183776855,897.103515625
"Leptailurus_serval",43.2360000610352,-8.61600017547607,1115,0,23.707103729248,995.002685546875
"Lepus_fagani",39.0439987182617,-2.51600003242493,464,1,19.0610675811768,1321.94079589844
"Lepus_habessinicus",43.2879981994629,-2.75600004196167,256,0,24.9504470825195,387.139495849609
"Lepus_saxatilis",38.5960006713867,-2.58399987220764,130,1,17.0356044769287,254.367172241211
"Lepus_starcki",36.023998260498,-2.75600004196167,335,2,15.8004865646362,1026.81408691406
"Lepus_victoriae",45.6920013427734,-8.61600017547607,1109,0,24.1395969390869,857.697998046875
"Lissonycteris_angolensis",40.2519989013672,-8.61600017547607,1115,0,23.5990428924561,1304.52258300781
"Litocranius_walleri",41.7080001831055,-8.61600017547607,498,0,25.5529479980469,383.674774169922
"Lophiomys_imhausi",43.2879981994629,-2.81599998474121,637,0,22.276460647583,606.449829101562
"Lophocebus_albigena",34,-0.331999987363815,617,0,23.7951545715332,1692.84448242188
"Lophocebus_aterrimus",33.0919990539551,11.2559995651245,263,1,24.7305374145508,1775.61840820312
"Lophuromys_brevicaudus",31.4400005340576,-2.75600004196167,255,8,12.3176870346069,1127.98022460938
"Lophuromys_chrysopus",34.6839981079102,-2.75600004196167,276,6,19.7542629241943,1259.0234375
"Lophuromys_cinereus",23.6959991455078,8.26000022888184,254,26,14.4390592575073,1912.36938476562
"Lophuromys_dieterleni",30.7119998931885,8.48799991607666,366,8,17.8519496917725,2005.7626953125
"Lophuromys_eisentrauti",30.0919990539551,12.3959999084473,382,11,19.2018718719482,2095.39086914062
"Lophuromys_flavopunctatus",38.1520004272461,-8.61600017547607,760,0,23.364803314209,1576.99938964844
"Lophuromys_huttereri",32.2000007629395,19.0359992980957,252,54,25.0152015686035,1870.07189941406
"Lophuromys_luteogaster",31.3079986572266,11.8400001525879,238,29,23.109525680542,1642.43957519531
"Lophuromys_medicaudatus",26.5440006256104,3.33999991416931,257,12,15.6058416366577,1632.51489257812
"Lophuromys_melanonyx",29.5399990081787,-2.75600004196167,255,7,11.6730585098267,1121.142578125
"Lophuromys_rahmi",26.8239994049072,8.08800029754639,257,4,16.3356189727783,1606.54736328125
"Lophuromys_sikapusi",38.3120002746582,-0.331999987363815,974,0,24.3388347625732,1638.14782714844
"Lophuromys_woosnami",32.9959983825684,-0.331999987363815,273,2,18.5051021575928,1349.40002441406
"Loxodonta_africana",43.3600006103516,-0.0759999975562096,800,0,24.0448207855225,1089.57934570312
"Lycaon_pictus",41.8680000305176,0.199999988079071,404,0,23.5317802429199,659.841003417969
"Lynx_pardinus",36.3880004882812,0.232000008225441,95,1,16.9224910736084,477.366516113281
"Macaca_sylvanus",37.3040008544922,-10.7399997711182,232,0,13.117600440979,512.341125488281
"Macroscelides_micus",31.007999420166,10.1000003814697,46,0,20.8517971038818,97.6229858398438
"Macroscelides_proboscideus",38.8120002746582,-6.2960000038147,107,0,17.8227577209473,217.020111083984
"Madoqua_guentheri",40.7120018005371,5.19999980926514,637,0,25.7476081848145,468.401336669922
"Madoqua_piacentinii",38.3320007324219,17.3039989471436,123,0,27.2766189575195,299.172546386719
"Madoqua_saltiana",42.4599990844727,4.59600019454956,252,0,26.1800689697266,299.673767089844
"Malacothrix_typica",38.8120002746582,-6.2960000038147,156,0,18.9709053039551,299.658660888672
"Massoutiera_mzabi",46.4480018615723,-2.60400009155273,73,0,24.0163974761963,37.2504920959473
"Mastomys_awashensis",38.0400009155273,2.96799993515015,248,2,21.193431854248,694.807434082031
"Mastomys_coucha",36.6240005493164,-6.2960000038147,333,0,18.8602828979492,480.937377929688
"Mastomys_erythroleucus",44.8359985351562,-6.71999979019165,1115,0,26.294620513916,1029.71899414062
"Mastomys_huberti",43.5120010375977,11.076000213623,1056,0,27.8017349243164,665.497192382812
"Mastomys_kollmannspergeri",43.1359977722168,0.939999997615814,275,0,27.4126605987549,353.509826660156
"Mastomys_natalensis",44.3120002746582,-8.61600017547607,1115,0,24.0633506774902,1037.27783203125
"Mastomys_pernanus",33.6679992675781,8.13599967956543,364,0,20.8554878234863,1044.92639160156
"Mastomys_shortridgei",36.0999984741211,4.52799987792969,211,0,22.0379848480225,659.335083007812
"Megadendromus_nikolausi",25.7840003967285,-2.75600004196167,255,10,10.6029214859009,1158.32360839844
"Megaloglossus_woermanni",35.2280006408691,-0.331999987363815,683,0,24.0849914550781,1650.60949707031
"Meriones_grandis",42.3199996948242,-10.7399997711182,276,0,16.6714553833008,353.779266357422
"Meriones_sacramenti",33.7480010986328,4.48000001907349,141,0,19.5366382598877,262.910797119141
"Meriones_shawi",41.5400009155273,-3.83999991416931,276,0,17.895393371582,288.887878417969
"Microdillus_peeli",40.2959976196289,11,105,0,26.6454639434814,266.498870849609
"Micropotamogale_lamottei",35.4680023193359,11.3079996109009,422,12,24.3382949829102,2059.9697265625
"Micropotamogale_ruwenzorii",30.8680000305176,-0.331999987363815,273,6,17.7228412628174,1517.23596191406
"Micropteropus_intermedius",32.9599990844727,11.2080001831055,272,0,23.4352703094482,1466.14721679688
"Micropteropus_pusillus",40.8279991149902,-0.331999987363815,1115,0,24.8427829742432,1369.70275878906
"Mimetillus_moloneyi",39.5800018310547,-8.61600017547607,868,0,23.1287078857422,1268.02099609375
"Miniopterus_fraterculus",39.5800018310547,-3.84400010108948,760,0,21.2371673583984,932.372985839844
"Miniopterus_griveaudi",31.6416664123535,8.20400047302246,379,31,22.8449268341064,2306.33666992188
"Miniopterus_inflatus",36.5319976806641,-2.75600004196167,447,0,23.7035484313965,1546.48413085938
"Miniopterus_minor",34.3320007324219,9.22000026702881,361,0,24.3067359924316,1390.74389648438
"Miniopterus_natalensis",42.9160003662109,-6.41200017929077,760,0,21.028470993042,660.928466796875
"Mops_brachypterus",38.8240013122559,-0.331999987363815,900,0,24.7414417266846,1726.15454101562
"Mops_condylurus",42.8920021057129,-8.61600017547607,1115,0,24.2124919891357,1110.7255859375
"Mops_congicus",33.1679992675781,10.7200002670288,338,10,24.1163578033447,1666.49658203125
"Mops_demonstrator",42.8920021057129,10.0080003738403,340,0,26.3941421508789,1076.0146484375
"Mops_nanulus",38.7360000610352,-0.331999987363815,900,0,24.4187660217285,1732.09484863281
"Mops_niangarae",34.3199996948242,16.3079986572266,226,6,24.5309429168701,1651.12023925781
"Mops_niveiventer",38.5839996337891,3.80800008773804,300,0,21.8125,1208.55944824219
"Mops_thersites",36.4440002441406,-0.331999987363815,900,2,24.4624710083008,1753.61437988281
"Mungos_gambianus",40.6119995117188,9.36800003051758,1115,0,26.3125762939453,1536.95190429688
"Mungos_mungo",42.6359977722168,-8.61600017547607,897,0,23.5496730804443,940.357482910156
"Muriculus_imberbis",35.1879997253418,-4.76800012588501,410,1,16.0490398406982,1090.03479003906
"Mus_baoulei",37.5639991760254,11.4799995422363,391,2,26.0248146057129,1184.49035644531
"Mus_bufo",32.9959983825684,-0.331999987363815,273,1,18.6524829864502,1349.63305664062
"Mus_callewaerti",33.9799995422363,7.7960000038147,242,0,21.1263236999512,1148.16430664062
"Mus_goundae",34.8320007324219,14.9280004501343,223,0,24.5905323028564,1169.72241210938
"Mus_haussa",44.8359985351562,11.0279998779297,321,0,28.1822071075439,489.578216552734
"Mus_indutus",37.6959991455078,-0.335999995470047,209,0,21.4625282287598,439.623260498047
"Mus_mahomet",40.4640007019043,-4.76800012588501,464,0,19.0312900543213,1113.28637695312
