"Binomial","GeogRangeIUCN","HetHab_VarEVI_1Km","HetHab_VarEVI_5Km","HetHab_VarEVI_50Km","HetTopo_Rugged_1Km","HetTopo_Rugged_5Km","HetTopo_Rugged_50Km","HumPopDen_1Km","HumPopDen_5Km","HumPopDen_50Km","MidLat","PctPAOverlap","PrimaryBiome"
"Aethomys_stannarius",170085.391252653,475.215515136719,477.355102539062,1009.69586181641,6.64775037765503,6.64849281311035,6.6009726524353,153.706985473633,153.887283325195,155.295120239258,10.2491977167523,0.0438361643748395,7
"Aethomys_thomasi",270711.031659104,393.607299804688,393.708892822266,842.874572753906,9.0558910369873,9.05426120758057,8.97996139526367,30.8285083770752,30.8293209075928,30.4080142974854,-13.6969033115724,0.0444147518577095,7
"Alcelaphus_buselaphus",6759382.24427713,410.957092285156,413.235900878906,897.685607910156,6.06797933578491,6.06788349151611,6.08791160583496,46.4509544372559,46.8835372924805,47.2518997192383,10.1255409374921,0.110245450855573,7
"Allenopithecus_nigroviridis",506344.525337984,203.199081420898,209.086685180664,524.132568359375,5.20449924468994,5.20492029190063,5.22109889984131,19.880012512207,19.9314270019531,19.5590934753418,-0.142016297412624,0.0642694065533934,1
"Allochrocebus_lhoesti",216021.548176209,190.895599365234,191.386840820312,475.846374511719,13.9984493255615,14.0028409957886,14.0023488998413,31.3973197937012,31.634407043457,38.1213493347168,-0.728749861740842,0.152925761584912,1
"Allochrocebus_preussi",17246.8944704891,333.491424560547,333.647552490234,733.564392089844,35.4638862609863,35.3172836303711,29.6323947906494,126.226737976074,126.296798706055,132.242248535156,6.17294928901767,0.188474902283936,1
"Allochrocebus_solatus",18941.8542888176,306.966888427734,306.645660400391,489.171447753906,20.0161743164062,20.0083656311035,20.0349464416504,4.3320460319519,4.34408330917358,4.33122062683105,-0.937348859218834,0,1
"Amblysomus_corriae",50632.8404818487,931.056823730469,933.826049804688,2637.03271484375,24.3770446777344,24.331392288208,22.5395698547363,42.8570251464844,43.1141204833984,43.2875823974609,-33.886711336668,0,12
"Amblysomus_hottentotus",212483.168634476,697.765075683594,700.181640625,1526.95129394531,21.6485538482666,21.6129379272461,21.0078601837158,86.2781219482422,86.3003997802734,83.7026519775391,-30.3889605702232,0.00140830955194257,10
"Amblysomus_marleyi",1402.68275589594,531.33984375,534.210632324219,1219.35070800781,27.6277465820312,26.7634372711182,12.870135307312,65.0429916381836,63.6256561279297,38.2654151916504,-27.2235310737458,0,1
