"Binomial","MeanTemp_1Km","MeanPrecip_1Km","TempSeas_1Km","PrecipSeas_1Km","MeanTemp_5Km","MeanPrecip_5Km","TempSeas_5Km","PrecipSeas_5Km","MeanTemp_50Km","TempSeas_50Km","MeanPrecip_50Km","PrecipSeas_50Km"
"Mus_baoulei",26.0248146057129,1184.47119140625,118.41047668457,62.8407211303711,26.0248146057129,1184.49035644531,118.386001586914,62.8370971679688,26.0340843200684,118.431327819824,1187.12109375,62.8778915405273
"Mus_bufo",18.6495361328125,1349.76965332031,36.3905792236328,46.0579223632812,18.6524829864502,1349.63305664062,36.2239379882812,46.0112915039062,18.8829021453857,36.1683044433594,1336.40295410156,46.0599746704102
"Mus_callewaerti",21.124439239502,1148.25085449219,113.614685058594,87.4185943603516,21.1263236999512,1148.16430664062,113.602355957031,87.4128570556641,21.3760356903076,113.734825134277,1138.36975097656,87.491943359375
"Mus_goundae",24.5855255126953,1169.93273925781,129.623443603516,89.7135467529297,24.5905323028564,1169.72241210938,129.695693969727,89.7177352905273,24.7673645019531,137.865386962891,1151.20056152344,90.8469619750977
"Mus_haussa",28.1824913024902,489.582946777344,312.036560058594,138.452423095703,28.1822071075439,489.578216552734,312.009429931641,138.457550048828,28.180908203125,312.104461669922,489.883453369141,138.416961669922
"Mus_indutus",21.4625568389893,439.635192871094,397.902374267578,102.002487182617,21.4625282287598,439.623260498047,397.894226074219,102.005783081055,21.4576587677002,397.766662597656,439.995544433594,101.994491577148
"Mus_mahomet",19.0301456451416,1113.35473632812,124.138458251953,91.1183471679688,19.0312900543213,1113.28637695312,123.976737976074,91.0888748168945,19.1590557098389,124.797454833984,1106.06213378906,90.8747940063477
"Mus_mattheyi",26.7391414642334,1120.92578125,169.404098510742,92.3430633544922,26.7391948699951,1120.9052734375,169.384140014648,92.3423690795898,26.7406005859375,169.506927490234,1121.03308105469,92.3544769287109
"Mus_minutoides",21.7910976409912,1018.94842529297,191.527679443359,78.2756500244141,21.7907676696777,1018.83087158203,191.517929077148,78.2547836303711,21.7958087921143,191.560943603516,1018.64251708984,78.2767944335938
"Mus_musculoides",25.8165283203125,1509.37841796875,138.300140380859,81.1507797241211,25.8171062469482,1509.9462890625,138.247100830078,81.1523513793945,25.8182945251465,138.296371459961,1509.96960449219,81.1735153198242
"Mus_neavei",24.317720413208,764.180114746094,312.570587158203,120.420478820801,24.3202648162842,764.158142089844,312.514923095703,120.390167236328,24.180419921875,312.190948486328,774.282897949219,120.894477844238
"Mus_orangiae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mus_oubanguii",24.7255458831787,1526.97204589844,81.9140853881836,62.1612396240234,24.7255935668945,1526.92626953125,81.8734664916992,62.1604766845703,24.7244472503662,81.7519149780273,1527.43530273438,62.0986480712891
"Mus_setulosus",23.8106994628906,1639.20568847656,99.2520904541016,65.6171646118164,23.8130512237549,1639.18737792969,99.20751953125,65.6212921142578,23.8238945007324,99.2751007080078,1638.12744140625,65.6687316894531
"Mus_setzeri",22.1828289031982,530.064331054688,368.807678222656,106.792388916016,22.1827030181885,530.05078125,368.798126220703,106.793754577637,22.1702003479004,368.671936035156,530.365234375,106.768203735352
"Mus_sorella",24.3124446868896,1437.64782714844,84.1203384399414,61.5003128051758,24.3119010925293,1437.64440917969,84.0802993774414,61.5026779174805,24.2715454101562,83.8663864135742,1438.47900390625,61.5632476806641
"Mus_tenellus",21.8830738067627,945.687866210938,131.552276611328,88.2701110839844,21.8828582763672,945.659423828125,131.456207275391,88.2629547119141,21.8813915252686,131.536849975586,943.607116699219,88.2978057861328
"Mus_triton",20.8419361114502,1114.32690429688,161.149765014648,87.651496887207,20.842134475708,1114.30322265625,161.111846923828,87.6347808837891,20.8739700317383,161.101623535156,1112.34362792969,87.6834182739258
"Mustela_subpalmata",20.8136882781982,57.0157012939453,547.742614746094,84.2338790893555,20.8135375976562,57.098819732666,547.675415039062,84.2601089477539,20.8012371063232,548.004089355469,57.4012107849121,84.169059753418
"Mylomys_dybowskii",23.616813659668,1418.46044921875,88.3253555297852,59.1381492614746,23.6171092987061,1418.416015625,88.2837600708008,59.130786895752,23.6344375610352,88.298454284668,1417.01501464844,59.1738624572754
"Mylomys_rex",20.5350742340088,1418.92578125,99.0309829711914,47.5675888061523,20.5110130310059,1419.97155761719,98.8408050537109,47.5921020507812,20.2187824249268,95.1890335083008,1477.73657226562,47.2052421569824
"Myomyscus_angolensis",20.5842018127441,1160.47668457031,148.956283569336,88.8648223876953,20.5845012664795,1160.42822265625,148.911590576172,88.8464126586914,20.6082897186279,149.582702636719,1157.15173339844,89.0001068115234
"Myomyscus_brockmani",23.610912322998,1006.26452636719,123.189552307129,75.5849761962891,23.6110534667969,1006.24432373047,123.153114318848,75.5697021484375,23.6276073455811,123.190391540527,1005.6015625,75.5992279052734
"Myomyscus_verreauxii",16.6953105926514,390.356872558594,396.790588378906,39.8552513122559,16.6961345672607,390.565826416016,396.461944580078,39.8428726196289,16.7148494720459,396.804534912109,388.257781982422,39.8890838623047
"Myonycteris_leptodon",26.0149459838867,1576.34130859375,119.07608795166,68.219856262207,26.0159168243408,1576.45690917969,119.043258666992,68.2254333496094,26.0197525024414,119.149406433105,1576.41027832031,68.3032150268555
"Myonycteris_relicta",24.6346569061279,1042.1982421875,149.118682861328,77.6467132568359,24.6446418762207,1041.71862792969,148.963485717773,77.6389770507812,24.6905040740967,148.651458740234,1038.30725097656,77.955924987793
"Myonycteris_torquata",24.0492897033691,1619.01208496094,73.5257873535156,56.2794494628906,24.0495529174805,1619.07409667969,73.4934692382812,56.2801399230957,24.04860496521,73.5528106689453,1618.72473144531,56.3026161193848
"Myopterus_daubentonii",26.0411109924316,1230.97131347656,155.730651855469,88.4282531738281,26.0410652160645,1230.9521484375,155.705169677734,88.4280548095703,26.0378646850586,155.67512512207,1231.16271972656,88.4268798828125
"Myopterus_whitleyi",24.5487117767334,1779.4423828125,59.589038848877,44.380542755127,24.5500755310059,1780.47827148438,59.5769348144531,44.394645690918,24.5443458557129,59.6448440551758,1780.14013671875,44.4272842407227
"Myosciurus_pumilio",24.3817920684814,1961.45104980469,94.0117645263672,64.8696212768555,24.3834476470947,1961.93017578125,94.0022430419922,64.8736190795898,24.3876190185547,93.9687957763672,1961.5341796875,64.884895324707
"Myosorex_babaulti",17.0536155700684,1507.55224609375,40.2643928527832,49.8310546875,17.0682277679443,1505.67834472656,40.0863723754883,49.7974243164062,17.9416484832764,39.9807014465332,1428.49230957031,49.7977294921875
"Myosorex_blarina",14.1974105834961,1560.56274414062,39.4355506896973,32.0295906066895,14.3107099533081,1556.00476074219,39.1416549682617,31.890230178833,19.1203155517578,35.8786773681641,1346.81372070312,33.6518783569336
"Myosorex_bururiensis",16.7196731567383,1458.30932617188,67.5017852783203,65.8715972900391,16.9497528076172,1432.87854003906,67.8002243041992,66.1288146972656,18.0013599395752,74.2613525390625,1315.33862304688,69.4948043823242
"Myosorex_cafer",18.4825000762939,864.5419921875,302.084533691406,73.8153533935547,18.4838638305664,864.531677246094,302.010040283203,73.7676467895508,18.5036392211914,302.577758789062,862.774475097656,73.8349990844727
"Myosorex_geata",17.6433086395264,1515.47521972656,157.844055175781,74.8342056274414,18.07399559021,1498.181640625,159.195220947266,74.471435546875,24.0996227264404,171.620010375977,1327.94445800781,74.220703125
"Myosorex_gnoskei",16.7455520629883,1201.609375,202.748641967773,101.257354736328,16.7955627441406,1199.65344238281,202.81803894043,101.235076904297,18.7215671539307,204.623291015625,1161.26086425781,102.100601196289
"Myosorex_jejei",13.832347869873,1933.95446777344,28.3982448577881,45.9683723449707,13.895133972168,1933.40563964844,28.4594173431396,45.7803726196289,17.3089275360107,31.0322875976562,1773.40991210938,44.7667961120605
"Myosorex_kihaulei",17.5423736572266,1150.34741210938,158.173950195312,95.8072357177734,17.5723114013672,1151.84411621094,158.186569213867,95.8050308227539,19.2396278381348,160.295272827148,1159.65991210938,98.9682083129883
"Myosorex_longicaudatus",16.1412105560303,534.796630859375,306.517211914062,16.7936592102051,16.1573123931885,534.48828125,306.411743164062,16.7252674102783,16.2320137023926,308.097137451172,529.941162109375,17.1056785583496
"Myosorex_okuensis",20.1864585876465,2018.54870605469,138.5263671875,73.0265350341797,20.2399768829346,2018.72424316406,138.206436157227,73.0799789428711,22.1740550994873,129.853179931641,2026.2685546875,74.7963104248047
"Myosorex_rumpii",22.2847309112549,2656.54711914062,102.92911529541,64.5133895874023,22.3517742156982,2660.17797851562,102.437286376953,64.4888763427734,24.4822216033936,86.9905242919922,2776.52001953125,63.856071472168
"Myosorex_schalleri",16.4973983764648,1736.21362304688,35.5864677429199,56.1697769165039,16.5173988342285,1737.12658691406,35.3720436096191,56.1307182312012,17.8252544403076,33.7777137756348,1671.2099609375,54.9554481506348
"Myosorex_sclateri",19.7103786468506,980.946899414062,275.439910888672,50.4372177124023,19.7161464691162,981.393920898438,275.399688720703,50.3664855957031,19.7122802734375,277.305725097656,974.101989746094,50.6759262084961
"Myosorex_tenuis",13.9885549545288,787.018188476562,364.694305419922,75.0555114746094,14.0025787353516,787.015747070312,364.802673339844,75.0473098754883,14.6402597427368,368.620086669922,788.704711914062,74.971076965332
"Myosorex_varius",16.5902462005615,669.414306640625,361.134735107422,56.6357765197754,16.5934581756592,669.398864746094,360.944091796875,56.5922203063965,16.5962162017822,361.091705322266,667.755676269531,56.5812911987305
"Myosorex_zinki",9.50387477874756,1361.87927246094,131.414566040039,81.0683517456055,9.65926170349121,1356.79052734375,131.969680786133,80.9495086669922,14.7664184570312,152.183303833008,1289.41455078125,87.094970703125
"Myotis_bocagii",22.7141380310059,1351.46520996094,116.945594787598,64.6520309448242,22.7154102325439,1351.28088378906,116.922264099121,64.640380859375,22.7212238311768,116.951766967773,1350.25927734375,64.7168579101562
"Myotis_dieteri",25.2108764648438,1169.74719238281,155.66780090332,80.4758758544922,25.1974620819092,1170.86291503906,155.64208984375,80.5053634643555,24.9992733001709,160.178588867188,1186.43005371094,80.2823181152344
"Myotis_morrisi",24.6428260803223,1311.81018066406,183.712097167969,104.894081115723,24.6488285064697,1311.40344238281,183.659713745117,104.891731262207,25.4205932617188,185.289688110352,1230.52612304688,104.264549255371
"Myotis_scotti",18.6014938354492,1146.79064941406,116.946342468262,80.6805114746094,18.6014728546143,1146.79016113281,116.795677185059,80.6905746459961,18.6122646331787,116.682281494141,1145.46484375,80.8565673828125
"Myotis_tricolor",21.3370094299316,1007.35528564453,179.520233154297,86.0289840698242,21.3365955352783,1007.28747558594,179.495941162109,86.0097122192383,21.3401679992676,179.508239746094,1007.19891357422,86.0158157348633
"Myotis_welwitschii",21.6245899200439,990.71142578125,203.428955078125,89.8838272094727,21.6251907348633,990.692199707031,203.406265258789,89.8705978393555,21.6283950805664,203.408966064453,990.42919921875,89.8723220825195
"Mystromys_albicaudatus",15.8450517654419,594.690734863281,436.67041015625,61.4463195800781,15.8461360931396,594.626708984375,436.574462890625,61.4298553466797,15.8728981018066,436.217742919922,594.471130371094,61.4359893798828
"Nandinia_binotata",23.9312210083008,1517.48876953125,95.727424621582,64.6722640991211,23.9332942962646,1518.07080078125,95.701286315918,64.6837158203125,23.936695098877,95.7478103637695,1517.53271484375,64.7159652709961
"Nanger_dama",28.0722026824951,93.9790496826172,458.690185546875,147.741317749023,28.0721321105957,93.9735260009766,458.6845703125,147.74543762207,28.0665760040283,458.792358398438,94.3502655029297,147.629180908203
"Nanger_granti",24.1887607574463,570.096740722656,118.557960510254,85.8886489868164,24.1885395050049,570.116943359375,118.532791137695,85.8623199462891,24.1735401153564,118.48412322998,573.893310546875,85.8938751220703
"Nanger_soemmerringii",27.210880279541,324.471313476562,241.582000732422,86.7688674926758,27.2099666595459,324.419403076172,241.560623168945,86.7677536010742,27.0867652893066,240.437927246094,329.411590576172,87.0440063476562
"Nanonycteris_veldkampii",25.6713104248047,1581.09204101562,122.863952636719,74.2484512329102,25.672643661499,1582.49755859375,122.803253173828,74.2376098632812,25.6758136749268,122.880317687988,1582.12414550781,74.280158996582
"Neamblysomus_gunningi",19.2887439727783,841.010864257812,322.781402587891,80.2879257202148,19.2930679321289,840.306030273438,322.822784423828,80.2408218383789,19.5584583282471,327.242370605469,789.984191894531,80.8506774902344
"Neamblysomus_julianae",19.5256118774414,678.554626464844,369.796173095703,80.1761169433594,19.52490234375,678.485595703125,369.801910400391,80.1753234863281,19.471586227417,369.582763671875,681.666320800781,80.1926116943359
"Neoromicia_brunnea",25.2545413970947,1853.02978515625,93.1699676513672,60.4602203369141,25.2551078796387,1853.29333496094,93.1469039916992,60.4699249267578,25.255615234375,93.1826095581055,1852.74780273438,60.5316200256348
"Neoromicia_capensis",22.7914733886719,1034.78356933594,197.35221862793,81.6219635009766,22.7920913696289,1035.01538085938,197.304122924805,81.6118698120117,22.7927150726318,197.29899597168,1034.90942382812,81.6188507080078
"Neoromicia_flavescens",22.8653621673584,1855.26232910156,166.381637573242,78.0184326171875,22.8676490783691,1854.98254394531,166.349105834961,77.9964294433594,23.0120029449463,166.629516601562,1844.73156738281,78.0960540771484
"Neoromicia_guineensis",26.2580070495605,1161.1533203125,160.54736328125,92.8699722290039,26.2584171295166,1161.36694335938,160.501724243164,92.8875885009766,26.2578716278076,160.52311706543,1161.45544433594,92.896728515625
"Neoromicia_helios",23.7392272949219,752.026184082031,106.375190734863,76.77197265625,23.740592956543,751.935363769531,106.341789245605,76.7427062988281,23.7357597351074,106.269607543945,750.985656738281,76.7765960693359
"Neoromicia_melckorum",21.5744972229004,986.578857421875,238.780288696289,109.026512145996,21.5745582580566,986.549682617188,238.763473510742,109.017593383789,21.5783081054688,238.716735839844,986.503967285156,108.998809814453
"Neoromicia_nana",23.3931674957275,1277.17517089844,149.978881835938,79.3639907836914,23.3942127227783,1277.29711914062,149.941909790039,79.3659744262695,23.3945617675781,149.969757080078,1277.07849121094,79.3854064941406
"Neoromicia_rendalli",24.5414276123047,1091.71301269531,170.518646240234,95.0622406005859,24.5419635772705,1091.84143066406,170.478515625,95.0634918212891,24.5424385070801,170.477157592773,1091.86889648438,95.0712814331055
"Neoromicia_somalica",24.7399520874023,1258.88415527344,116.316261291504,74.7274475097656,24.7402877807617,1258.91540527344,116.275741577148,74.728889465332,24.7453689575195,116.406059265137,1258.31384277344,74.7587280273438
"Neoromicia_tenuipinnis",24.3800315856934,1580.62329101562,79.7550354003906,55.210521697998,24.3823795318604,1581.40856933594,79.748161315918,55.2393531799316,24.3809604644775,79.787712097168,1581.09313964844,55.2768020629883
"Neoromicia_zuluensis",20.6216144561768,703.876159667969,303.683990478516,95.1118087768555,20.6214981079102,703.876525878906,303.657745361328,95.0990982055664,20.6206188201904,303.594696044922,703.983581542969,95.0988464355469
"Neotragus_batesi",24.0567932128906,1773.94030761719,78.607551574707,53.232349395752,24.0598449707031,1775.51025390625,78.6138229370117,53.2487831115723,24.053352355957,78.6288833618164,1775.51806640625,53.2868118286133
"Neotragus_pygmaeus",25.7951469421387,1926.087890625,100.268585205078,65.2558822631836,25.7957134246826,1926.34741210938,100.243263244629,65.2780303955078,25.8011226654053,100.432395935059,1925.14453125,65.3763275146484
"Nesotragus_moschatus",23.4142646789551,956.702758789062,210.071395874023,93.2118453979492,23.4157161712646,956.690551757812,210.043411254883,93.1846389770508,23.4203357696533,210.030624389648,955.793029785156,93.2065582275391
"Nycteris_arge",24.2562618255615,1612.00244140625,75.2313003540039,54.445198059082,24.2578868865967,1612.6396484375,75.2136154174805,54.4524040222168,24.2577056884766,75.2834320068359,1612.22692871094,54.4850959777832
"Nycteris_aurita",24.2482566833496,626.497253417969,114.585571289062,91.0590744018555,24.2487545013428,626.510986328125,114.556030273438,91.0368804931641,24.2411861419678,114.558555603027,627.507202148438,91.0197296142578
"Nycteris_gambiensis",26.8913421630859,1175.76098632812,185.663177490234,100.036247253418,26.8914356231689,1176.24780273438,185.592834472656,100.068794250488,26.8916625976562,185.619842529297,1176.09716796875,100.110214233398
"Nycteris_grandis",24.5950374603271,1564.94763183594,116.183013916016,67.1371536254883,24.5965480804443,1565.19360351562,116.161445617676,67.1535110473633,24.5946197509766,116.201499938965,1564.56799316406,67.188362121582
"Nycteris_hispida",24.3382682800293,1214.85974121094,146.453460693359,84.2093200683594,24.3389263153076,1214.99438476562,146.412582397461,84.2103805541992,24.3390998840332,146.427185058594,1214.83508300781,84.2249298095703
"Nycteris_intermedia",24.3067779541016,1643.53076171875,62.2198829650879,50.1547927856445,24.3070831298828,1643.59338378906,62.1805877685547,50.1574249267578,24.3069686889648,62.2379112243652,1643.38366699219,50.1919631958008
"Nycteris_macrotis",24.5252285003662,1187.2548828125,146.228134155273,85.8816452026367,24.5261268615723,1187.62487792969,146.179504394531,85.8807067871094,24.5275344848633,146.213531494141,1187.41479492188,85.8977584838867
"Nycteris_major",24.3988609313965,1703.56860351562,62.0138320922852,49.5884399414062,24.3989944458008,1703.669921875,61.975170135498,49.5886764526367,24.3968276977539,62.0215339660645,1703.23950195312,49.6104164123535
"Nycteris_nana",24.254487991333,1631.49011230469,72.1225433349609,50.7983474731445,24.2549095153809,1631.5341796875,72.0946578979492,50.8015213012695,24.255651473999,72.1459732055664,1631.14721679688,50.8422241210938
"Nycteris_parisii",25.7779235839844,429.415191650391,137.524383544922,101.235366821289,25.7781276702881,429.379364013672,137.500015258789,101.231941223145,25.7975845336914,136.9453125,429.028442382812,101.266403198242
"Nycteris_thebaica",23.6655807495117,823.700256347656,243.260437011719,95.3017120361328,23.6659278869629,823.713073730469,243.226898193359,95.296501159668,23.66623878479,243.22102355957,823.721618652344,95.304801940918
"Nycteris_vinsoni",23.7588768005371,682.997497558594,284.750854492188,96.8492584228516,23.7506771087646,683.540100097656,284.567993164062,96.8720932006836,23.4385375976562,275.954498291016,700.759948730469,96.7022933959961
